840,172369,173208
841,178549,179389
842,179948,180789
843,177998,178840
844,174983,175826
845,178789,179633
846,179640,180485
847,172564,173410
848,175446,176293
849,181162,182010
850,176935,177784
851,182957,183807
852,175415,176266
853,180758,181610
854,180375,181228
855,182765,183619
856,180296,181151
857,185627,186483
858,179322,180179
859,178731,179589
860,184370,185229
861,189364,190224
862,181162,182023
863,186039,186901
864,190010,190873
865,184508,185372
866,188448,189313
867,190721,191587
868,181983,182850
869,184713,185581
870,191034,191903
871,189064,189934
872,191472,192343
873,195777,196649
874,186975,187848
875,190011,190885
876,186595,187470
877,195929,196805
878,198116,198993
879,190691,191569
880,197181,198060
881,192404,193284
882,199117,199998
883,199261,200143
884,202110,202993
885,191372,192256
886,191330,192215
887,203544,204430
888,188301,189188
889,202188,203076
890,194853,195742
891,197058,197948
892,208646,209537
893,199871,200763
894,201150,202043
895,198965,199859
896,201177,202072
897,200449,201345
898,198920,199817
899,200413,201311
900,198495,199394
901,206658,207558
902,218524,219425
903,202440,203342
904,192853,193756
905,204068,204972
906,208134,209039
907,198064,198970
908,213269,214176
909,203335,204243
910,210319,211228
911,202080,202990
912,214905,215816
913,208254,209166
914,211047,211960
915,208616,209530
916,211593,212508
917,211413,212329
918,209191,210108
919,210597,211515
920,206784,207703
921,214129,215049
922,214060,214981
923,217773,218695
924,209054,209977
925,212661,213585
926,217924,218849
927,213648,214574
928,214853,215780
929,220644,221572
930,220356,221285
931,216601,217531
932,207689,208620
933,216685,217617
934,217710,218643
935,210414,211348
936,218232,219167
937,218396,219332
938,216993,217930
939,219077,220015
940,225271,226210
941,223149,224089
942,224685,225626
943,224970,225912
944,232797,233740
945,231674,232618
946,218426,219371
947,224429,225375
948,225409,226356
949,226149,227097
950,232706,233655
951,229398,230348
952,229411,230362
953,221655,222607
954,228414,229367
955,225622,226576
956,224736,225691
957,234472,235428
958,232901,233858
959,226263,227221
960,223680,224639
961,232105,233065
962,231153,232114
963,238083,239045
964,227950,228913
965,227867,228831
966,232294,233259
967,241793,242759
968,232171,233138
969,224597,225565
970,232708,233677
971,235588,236558
972,235287,236258
973,234738,235710
974,241318,242291
975,227817,228791
976,239358,240333
977,239751,240727
978,237908,238885
979,247436,248414
980,246339,247318
981,242830,243810
982,239624,240605
983,235691,236673
984,233642,234625
985,247621,248605
986,232921,233906
987,248301,249287
988,245208,246195
989,243826,244814
990,236033,237022
991,249535,250525
992,248359,249350
993,243755,244747
994,247059,248052
995,245249,246243
996,246174,247169
997,245859,246855
998,244112,245109
999,252797,253795
1000,242519,243518
1001,247534,248534
1002,249766,250767
1003,256708,257710
1004,243501,244504
1005,250183,251187
1006,251757,252762
1007,251894,252900
1008,245652,246659
1009,252984,253992
1010,250607,251616
1011,254296,255306
1012,256806,257817
1013,245025,246037
1014,256729,257742
1015,262941,263955
1016,263933,264948
1017,256678,257694
1018,258471,259488
1019,266089,267107
1020,266520,267539
1021,261027,262047
1022,263793,264814
1023,261334,262356
1024,268340,269363
1025,260016,261040
1026,266121,267146
1027,268503,269529
1028,264909,265936
1029,262873,263901
1030,259770,260799
1031,257529,258559
1032,265206,266237
1033,268979,270011
1034,260230,261263
1035,269842,270876
1036,267520,268555
1037,257146,258182
1038,268321,269358
1039,266697,267735
1040,273057,274096
1041,270671,271711
1042,270654,271695
1043,278059,279101
1044,285392,286435
1045,280926,281970
1046,269984,271029
1047,276062,277108
1048,264028,265075
1049,282689,283737
1050,268169,269218
1051,271382,272432
1052,266538,267589
1053,288583,289635
1054,269297,270350
1055,279989,281043
1056,285420,286475
1057,276975,278031
1058,281692,282749
1059,284753,285811
1060,279606,280665
1061,267321,268381
1062,284073,285134
1063,284251,285313
1064,286197,287260
1065,297282,298346
1066,279696,280761
1067,295437,296503
1068,279750,280817
1069,275592,276660
1070,294197,295266
1071,282030,283100
1072,292609,293680
1073,276712,277784
1074,292707,293780
1075,288307,289381
1076,284579,285654
1077,294439,295515
1078,292765,293842
1079,296156,297234
1080,293661,294740
1081,288260,289340
1082,291735,292816
1083,291774,292856
1084,308084,309167
1085,291559,292643
1086,304213,305298
1087,279454,280540
1088,305127,306214
1089,301622,302710
1090,299405,300494
1091,287891,288981
1092,297366,298457
1093,291137,292229
1094,296667,297760
1095,283564,284658
1096,297049,298144
1097,300613,301709
1098,310544,311641
1099,301352,302450
1100,291859,292958
1101,301368,302468
1102,300795,301896
1103,314983,316085
1104,308028,309131
1105,321550,322654
1106,307268,308373
1107,305393,306499
1108,307321,308428
1109,301481,302589
1110,306268,307377
1111,315003,316113
1112,310391,311502
1113,311645,312757
1114,299758,300871
1115,306967,308081
1116,314287,315402
1117,302434,303550
1118,308697,309814
1119,312903,314021
1120,314714,315833
1121,318220,319340
1122,315376,316497
1123,311672,312794
1124,318899,320022
1125,315563,316687
1126,314649,315774
1127,319822,320948
1128,317709,318836
1129,319107,320235
1130,315304,316433
1131,319766,320896
1132,321599,322730
1133,315019,316151
1134,316572,317705
1135,328643,329777
1136,328728,329863
1137,312634,313770
1138,326504,327641
1139,326515,327653
1140,318382,319521
1141,329386,330526
1142,326560,327701
1143,327448,328590
1144,316863,318006
1145,331858,333002
1146,328263,329408
1147,335726,336872
1148,339549,340696
1149,327949,329097
1150,335419,336568
1151,319856,321006
1152,330229,331380
1153,333307,334459
1154,328847,330000
1155,327133,328287
1156,343486,344641
1157,334468,335624
1158,332559,333716
1159,337688,338846
1160,323807,324966
1161,326785,327945
1162,339949,341110
1163,339100,340262
1164,340033,341196
1165,336341,337505
1166,334927,336092
1167,335074,336240
1168,336348,337515
1169,340018,341186
1170,342165,343334
1171,348260,349430
1172,346615,347786
1173,348173,349345
1174,350064,351237
1175,354855,356029
1176,344495,345670
1177,342010,343186
1178,346647,347824
1179,351810,352988
1180,346889,348068
1181,360537,361717
1182,346147,347328
1183,348236,349418
1184,335295,336478
1185,354572,355756
1186,353847,355032
1187,358968,360154
1188,346373,347560
1189,347949,349137
1190,343573,344762
1191,351483,352673
1192,361237,362428
1193,344539,345731
1194,354587,355780
1195,358187,359381
1196,346741,347936
1197,364880,366076
1198,362562,363759
1199,369248,370446
1200,352192,353391
1201,356329,357529
1202,371829,373030
1203,356288,357490
1204,347114,348317
1205,372693,373897
1206,357497,358702
1207,363563,364769
1208,366815,368022
1209,365670,366878
1210,371118,372327
1211,364799,366009
1212,378121,379332
1213,363992,365204
1214,355191,356404
1215,364258,365472
1216,387063,388278
1217,373744,374960
1218,369943,371160
1219,370293,371511
1220,374650,375869
1221,361830,363050
1222,369539,370760
1223,380402,381624
1224,377702,378925
1225,375840,377064
1226,381839,383064
1227,374619,375845
1228,388742,389969
1229,372353,373581
1230,378991,380220
1231,376729,377959
1232,389325,390556
1233,372027,373259
1234,370926,372159
1235,385792,387026
1236,376398,377633
1237,380787,382023
1238,385230,386467
1239,388487,389725
1240,379779,381018
1241,375186,376426
1242,370741,371982
1243,396803,398045
1244,377720,378963
1245,381103,382347
1246,388681,389926
1247,396845,398091
1248,393602,394849
1249,391635,392883
1250,393255,394504
1251,404874,406124
1252,397156,398407
1253,387615,388867
1254,387006,388259
1255,385588,386842
1256,382399,383654
1257,379062,380318
1258,392942,394199
1259,393860,395118
1260,390466,391725
1261,391326,392586
1262,406807,408068
1263,408652,409914
1264,406409,407672
1265,397488,398752
1266,396919,398184
1267,404548,405814
1268,409730,410997
1269,398723,399991
1270,400209,401478
1271,402371,403641
1272,414763,416034
1273,394505,395777
1274,402406,403679
1275,410135,411409
1276,411520,412795
1277,411985,413261
1278,403142,404419
1279,416946,418224
1280,409618,410897
1281,402589,403869
1282,404970,406251
1283,431023,432305
1284,417855,419138
1285,418476,419760
1286,394260,395545
1287,409650,410936
1288,409471,410758
1289,424548,425836
1290,407120,408409
1291,424694,425984
1292,411167,412458
1293,412045,413337
1294,429062,430355
1295,437430,438724
1296,415222,416517
1297,422843,424139
1298,405221,406518
1299,410124,411422
1300,426977,428276
1301,424030,425330
1302,425909,427210
1303,430468,431770
1304,422456,423759
1305,410135,411439
1306,427267,428572
1307,427385,428691
1308,432651,433958
1309,411972,413280
1310,419043,420352
1311,445272,446582
1312,432919,434230
1313,424108,425420
1314,433698,435011
1315,447562,448876
1316,435286,436601
1317,439343,440659
1318,435112,436429
1319,437039,438357
1320,437407,438726
1321,430033,431353
1322,428254,429575
1323,434605,435927
1324,444941,446264
1325,440951,442275
1326,436397,437722
1327,430612,431938
1328,447892,449219
1329,435678,437006
1330,432368,433697
1331,446756,448086
1332,431921,433252
1333,448330,449662
1334,448512,449845
1335,437761,439095
1336,447173,448508
1337,446043,447379
1338,449860,451197
1339,444070,445408
1340,452082,453421
1341,449349,450689
1342,449687,451028
1343,445798,447140
1344,441289,442632
1345,432101,433445
1346,459742,461087
1347,448578,449924
1348,448841,450188
1349,465405,466753
1350,459287,460636
1351,453625,454975
1352,460023,461374
1353,436805,438157
1354,461995,463348
1355,453159,454513
1356,462017,463372
1357,454361,455717
1358,477737,479094
1359,462655,464013
1360,446368,447727
1361,465730,467090
1362,459443,460804
1363,451797,453159
1364,474014,475377
1365,465340,466704
1366,480171,481536
1367,477852,479218
1368,458894,460261
1369,467479,468847
1370,480489,481858
1371,470377,471747
1372,475338,476709
1373,478467,479839
1374,486576,487949
1375,459770,461144
1376,486442,487817
1377,473353,474729
1378,465217,466594
1379,472044,473422
1380,466083,467462
1381,479138,480518
1382,486395,487776
1383,476021,477403
1384,479414,480797
1385,488251,489635
1386,484193,485578
1387,476452,477838
1388,490888,492275
1389,486098,487486
1390,486947,488336
1391,486494,487884
1392,500650,502041
1393,489330,490722
1394,489218,490611
1395,491771,493165
1396,490767,492162
1397,478451,479847
1398,478533,479930
1399,487136,488534
1400,496229,497628
1401,497450,498850
1402,479447,480848
1403,475034,476436
1404,489343,490746
1405,494822,496226
1406,503395,504800
1407,501863,503269
1408,480167,481574
1409,485256,486664
1410,509282,510691
1411,491387,492797
1412,506702,508113
1413,476810,478222
1414,502383,503796
1415,508203,509617
